TITLE = "FUNC"
VARIABLES = "X", "Y", "F"
ZONE I=26, J=11, F=POINT
9.6000000000000e-001 8.0000000000000e-002 -6.0984540797272e-004
9.8000000000000e-001 8.0000000000000e-002 -6.0984540797272e-004
1.0000000000000e+000 8.0000000000000e-002 -6.0984540797272e-004
5.2000000000000e-001 1.0000000000000e-001 -1.2143724043076e-003
5.4000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
5.6000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
5.8000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
6.0000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
6.2000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
6.4000000000000e-001 1.0000000000000e-001 -6.0984543005596e-004
6.6000000000000e-001 1.0000000000000e-001 -6.0984543005596e-004
6.8000000000000e-001 1.0000000000000e-001 -6.0984543005567e-004
7.0000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
7.2000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
7.4000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
7.6000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
7.8000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
8.0000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
8.2000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
8.4000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
8.6000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
8.8000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
9.0000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
9.2000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
9.4000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
9.6000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
9.8000000000000e-001 1.0000000000000e-001 -6.0984543005595e-004
1.0000000000000e+000 1.0000000000000e-001 -6.0984543005595e-004
5.2000000000000e-001 1.2000000000000e-001 -1.2143724090188e-003
5.4000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
5.6000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
5.8000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
6.0000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
6.2000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
6.4000000000000e-001 1.2000000000000e-001 -6.0984543017946e-004
6.6000000000000e-001 1.2000000000000e-001 -6.0984543017946e-004
6.8000000000000e-001 1.2000000000000e-001 -6.0984543014993e-004
7.0000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
7.2000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
7.4000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
7.6000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
7.8000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
8.0000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
8.2000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
8.4000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
8.6000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
8.8000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
9.0000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
9.2000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
9.4000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
9.6000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
9.8000000000000e-001 1.2000000000000e-001 -6.0984543017902e-004
1.0000000000000e+000 1.2000000000000e-001 -6.0984543017902e-004
5.2000000000000e-001 1.4000000000000e-001 -1.2143722773659e-003
5.4000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
5.6000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
5.8000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
6.0000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
6.2000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
6.4000000000000e-001 1.4000000000000e-001 -6.0984541853896e-004
6.6000000000000e-001 1.4000000000000e-001 -6.0984541853896e-004
6.8000000000000e-001 1.4000000000000e-001 -6.0984541552698e-004
7.0000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
7.2000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
7.4000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
7.6000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
7.8000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
8.0000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
8.2000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
8.4000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
8.6000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
8.8000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
9.0000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
9.2000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
9.4000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
9.6000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
9.8000000000000e-001 1.4000000000000e-001 -6.0984541849445e-004
1.0000000000000e+000 1.4000000000000e-001 -6.0984541849445e-004
5.2000000000000e-001 1.6000000000000e-001 -1.2143612368493e-003
5.4000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
5.6000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
5.8000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
6.0000000000000e-001 1.6000000000000e-001 -6.0984443870546e-004
6.2000000000000e-001 1.6000000000000e-001 -6.0984443870546e-004
6.4000000000000e-001 1.6000000000000e-001 -6.0984444324502e-004
6.6000000000000e-001 1.6000000000000e-001 -6.0984444324500e-004
6.8000000000000e-001 1.6000000000000e-001 -6.0984413605259e-004
7.0000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
7.2000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
7.4000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
7.6000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
7.8000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
8.0000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
8.2000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
8.4000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
8.6000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
8.8000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
9.0000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
9.2000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
9.4000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
9.6000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
9.8000000000000e-001 1.6000000000000e-001 -6.0984443870545e-004
1.0000000000000e+000 1.6000000000000e-001 -6.0984443870545e-004
5.2000000000000e-001 1.8000000000000e-001 -1.2134413022696e-003
5.4000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
5.6000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
5.8000000000000e-001 1.8000000000000e-001 -6.0976772034615e-004
6.0000000000000e-001 1.8000000000000e-001 -6.0976772034715e-004
6.2000000000000e-001 1.8000000000000e-001 -6.0976772034715e-004
6.4000000000000e-001 1.8000000000000e-001 -6.0976818333722e-004
6.6000000000000e-001 1.8000000000000e-001 -6.0976818333553e-004
6.8000000000000e-001 1.8000000000000e-001 -6.0973685272103e-004
7.0000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
7.2000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
7.4000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
7.6000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
7.8000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
8.0000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
8.2000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
8.4000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
8.6000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
8.8000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
9.0000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
9.2000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
9.4000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
9.6000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
9.8000000000000e-001 1.8000000000000e-001 -6.0976772034614e-004
1.0000000000000e+000 1.8000000000000e-001 -6.0976772034614e-004
5.2000000000000e-001 2.0000000000000e-001 -1.1363441533673e-003
5.4000000000000e-001 2.0000000000000e-001 -6.0333822787961e-004
5.6000000000000e-001 2.0000000000000e-001 -6.0333822787961e-004
5.8000000000000e-001 2.0000000000000e-001 -6.0333822788017e-004
6.0000000000000e-001 2.0000000000000e-001 -6.0333822798206e-004
6.2000000000000e-001 2.0000000000000e-001 -6.0333822798227e-004
6.4000000000000e-001 2.0000000000000e-001 -6.0338544843011e-004
6.6000000000000e-001 2.0000000000000e-001 -6.0338544825684e-004
6.8000000000000e-001 2.0000000000000e-001 -6.0019003277066e-004
7.0000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
7.2000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
7.4000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
7.6000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
7.8000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
8.0000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
8.2000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
8.4000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
8.6000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
8.8000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
9.0000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
9.2000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
9.4000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
9.6000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
9.8000000000000e-001 2.0000000000000e-001 -6.0333822787955e-004
1.0000000000000e+000 2.0000000000000e-001 -6.0333822787955e-004
ZONE I=26, J=10, F=POINT
0.0000000000000e+000 2.2000000000000e-001 5.3888237482522e-001
2.0000000000000e-002 2.2000000000000e-001 5.3888237482522e-001
4.0000000000000e-002 2.2000000000000e-001 5.3888237482522e-001
6.0000000000000e-002 2.2000000000000e-001 5.3888237482522e-001
8.0000000000000e-002 2.2000000000000e-001 5.3888237482522e-001
1.0000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
1.2000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
1.4000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
1.6000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
1.8000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
2.0000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
2.2000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
2.4000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
2.6000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
2.8000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
3.0000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
3.2000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
3.4000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
3.6000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
3.8000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
4.0000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
4.2000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
4.4000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
4.6000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
4.8000000000000e-001 2.2000000000000e-001 5.3888237482522e-001
5.0000000000000e-001 2.2000000000000e-001 5.3349291680980e-001
0.0000000000000e+000 2.4000000000000e-001 -4.7417587361863e-002
2.0000000000000e-002 2.4000000000000e-001 -4.7417587361863e-002
4.0000000000000e-002 2.4000000000000e-001 -4.7417587361863e-002
6.0000000000000e-002 2.4000000000000e-001 -4.7417587361863e-002
8.0000000000000e-002 2.4000000000000e-001 -4.7417587361863e-002
1.0000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
1.2000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
1.4000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
1.6000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
1.8000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
2.0000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
2.2000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
2.4000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
2.6000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
2.8000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
3.0000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
3.2000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
3.4000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
3.6000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
3.8000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
4.0000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
4.2000000000000e-001 2.4000000000000e-001 -4.7417587361863e-002
4.4000000000000e-001 2.4000000000000e-001 -4.7417587361859e-002
4.6000000000000e-001 2.4000000000000e-001 -4.7417587361859e-002
4.8000000000000e-001 2.4000000000000e-001 -4.7417587361788e-002
5.0000000000000e-001 2.4000000000000e-001 -4.6949510126538e-002
0.0000000000000e+000 2.6000000000000e-001 -6.0836052385376e-002
2.0000000000000e-002 2.6000000000000e-001 -6.0836052385376e-002
4.0000000000000e-002 2.6000000000000e-001 -6.0836052385376e-002
6.0000000000000e-002 2.6000000000000e-001 -6.0836052385376e-002
8.0000000000000e-002 2.6000000000000e-001 -6.0836052385376e-002
1.0000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
1.2000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
1.4000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
1.6000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
1.8000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
2.0000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
2.2000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
2.4000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
2.6000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
2.8000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
3.0000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
3.2000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
3.4000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
3.6000000000000e-001 2.6000000000000e-001 -6.0836052385376e-002
3.8000000000000e-001 2.6000000000000e-001 -6.0836052385374e-002
4.0000000000000e-001 2.6000000000000e-001 -6.0836052385351e-002
4.2000000000000e-001 2.6000000000000e-001 -6.0836052385351e-002
4.4000000000000e-001 2.6000000000000e-001 -6.0836052384934e-002
4.6000000000000e-001 2.6000000000000e-001 -6.0836052384934e-002
4.8000000000000e-001 2.6000000000000e-001 -6.0836052377642e-002
5.0000000000000e-001 2.6000000000000e-001 -6.0233766424617e-002
0.0000000000000e+000 2.8000000000000e-001 -6.1059334849560e-002
2.0000000000000e-002 2.8000000000000e-001 -6.1059334849560e-002
4.0000000000000e-002 2.8000000000000e-001 -6.1059334849560e-002
6.0000000000000e-002 2.8000000000000e-001 -6.1059334849560e-002
8.0000000000000e-002 2.8000000000000e-001 -6.1059334849560e-002
1.0000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
1.2000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
1.4000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
1.6000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
1.8000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
2.0000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
2.2000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
2.4000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
2.6000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
2.8000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
3.0000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
3.2000000000000e-001 2.8000000000000e-001 -6.1059334849560e-002
3.4000000000000e-001 2.8000000000000e-001 -6.1059334849557e-002
3.6000000000000e-001 2.8000000000000e-001 -6.1059334849557e-002
3.8000000000000e-001 2.8000000000000e-001 -6.1059334849419e-002
4.0000000000000e-001 2.8000000000000e-001 -6.1059334846992e-002
4.2000000000000e-001 2.8000000000000e-001 -6.1059334846992e-002
4.4000000000000e-001 2.8000000000000e-001 -6.1059334804490e-002
4.6000000000000e-001 2.8000000000000e-001 -6.1059334804490e-002
4.8000000000000e-001 2.8000000000000e-001 -6.1059334060737e-002
5.0000000000000e-001 2.8000000000000e-001 -6.0452213727168e-002
0.0000000000000e+000 3.0000000000000e-001 -6.1062618508964e-002
2.0000000000000e-002 3.0000000000000e-001 -6.1062618508964e-002
4.0000000000000e-002 3.0000000000000e-001 -6.1062618508964e-002
6.0000000000000e-002 3.0000000000000e-001 -6.1062618508964e-002
8.0000000000000e-002 3.0000000000000e-001 -6.1062618508964e-002
1.0000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
1.2000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
1.4000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
1.6000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
1.8000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
2.0000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
2.2000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
2.4000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
2.6000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
2.8000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
3.0000000000000e-001 3.0000000000000e-001 -6.1062618508964e-002
3.2000000000000e-001 3.0000000000000e-001 -6.1062618508968e-002
3.4000000000000e-001 3.0000000000000e-001 -6.1062618508651e-002
3.6000000000000e-001 3.0000000000000e-001 -6.1062618508651e-002
3.8000000000000e-001 3.0000000000000e-001 -6.1062618494612e-002
4.0000000000000e-001 3.0000000000000e-001 -6.1062618247029e-002
4.2000000000000e-001 3.0000000000000e-001 -6.1062618247029e-002
4.4000000000000e-001 3.0000000000000e-001 -6.1062613912278e-002
4.6000000000000e-001 3.0000000000000e-001 -6.1062613912278e-002
4.8000000000000e-001 3.0000000000000e-001 -6.1062538056753e-002
5.0000000000000e-001 3.0000000000000e-001 -6.0190104207086e-002
0.0000000000000e+000 3.2000000000000e-001 -6.1062663620054e-002
2.0000000000000e-002 3.2000000000000e-001 -6.1062663620054e-002
4.0000000000000e-002 3.2000000000000e-001 -6.1062663620054e-002
6.0000000000000e-002 3.2000000000000e-001 -6.1062663620054e-002
8.0000000000000e-002 3.2000000000000e-001 -6.1062663620054e-002
1.0000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
1.2000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
1.4000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
1.6000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
1.8000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
2.0000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
2.2000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
2.4000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
2.6000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
2.8000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
3.0000000000000e-001 3.2000000000000e-001 -6.1062663620054e-002
3.2000000000000e-001 3.2000000000000e-001 -6.1062663620527e-002
3.4000000000000e-001 3.2000000000000e-001 -6.1062663588156e-002
3.6000000000000e-001 3.2000000000000e-001 -6.1062663588156e-002
3.8000000000000e-001 3.2000000000000e-001 -6.1062662156360e-002
4.0000000000000e-001 3.2000000000000e-001 -6.1062636905244e-002
4.2000000000000e-001 3.2000000000000e-001 -6.1062636905244e-002
4.4000000000000e-001 3.2000000000000e-001 -6.1062194803168e-002
4.6000000000000e-001 3.2000000000000e-001 -6.1062194803168e-002
4.8000000000000e-001 3.2000000000000e-001 -6.1054458283354e-002
5.0000000000000e-001 3.2000000000000e-001 -4.6116719421472e-002
0.0000000000000e+000 3.4000000000000e-001 -6.1062652203270e-002
2.0000000000000e-002 3.4000000000000e-001 -6.1062652203270e-002
4.0000000000000e-002 3.4000000000000e-001 -6.1062652203270e-002
6.0000000000000e-002 3.4000000000000e-001 -6.1062652203270e-002
8.0000000000000e-002 3.4000000000000e-001 -6.1062652203270e-002
1.0000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
1.2000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
1.4000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
1.6000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
1.8000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
2.0000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
2.2000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
2.4000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
2.6000000000000e-001 3.4000000000000e-001 -6.1062652203270e-002
2.8000000000000e-001 3.4000000000000e-001 -6.1062652203281e-002
3.0000000000000e-001 3.4000000000000e-001 -6.1062652203281e-002
3.2000000000000e-001 3.4000000000000e-001 -6.1062652251501e-002
3.4000000000000e-001 3.4000000000000e-001 -6.1062648950020e-002
3.6000000000000e-001 3.4000000000000e-001 -6.1062648950020e-002
3.8000000000000e-001 3.4000000000000e-001 -6.1062502920806e-002
4.0000000000000e-001 3.4000000000000e-001 -6.1059927554580e-002
4.2000000000000e-001 3.4000000000000e-001 -6.1059927554580e-002
4.4000000000000e-001 3.4000000000000e-001 -6.1014837477570e-002
4.6000000000000e-001 3.4000000000000e-001 -6.1014837477570e-002
4.8000000000000e-001 3.4000000000000e-001 -6.0623549898291e-002
5.0000000000000e-001 3.4000000000000e-001 -4.5701533466790e-002
0.0000000000000e+000 3.6000000000000e-001 -6.1061645156351e-002
2.0000000000000e-002 3.6000000000000e-001 -6.1061645156351e-002
4.0000000000000e-002 3.6000000000000e-001 -6.1061645156351e-002
6.0000000000000e-002 3.6000000000000e-001 -6.1061645156351e-002
8.0000000000000e-002 3.6000000000000e-001 -6.1061645156351e-002
1.0000000000000e-001 3.6000000000000e-001 -6.1061645156351e-002
1.2000000000000e-001 3.6000000000000e-001 -6.1061645156351e-002
1.4000000000000e-001 3.6000000000000e-001 -6.1061645156351e-002
1.6000000000000e-001 3.6000000000000e-001 -6.1061645156351e-002
1.8000000000000e-001 3.6000000000000e-001 -6.1061645156351e-002
2.0000000000000e-001 3.6000000000000e-001 -6.1061645156351e-002
2.2000000000000e-001 3.6000000000000e-001 -6.1061645156351e-002
2.4000000000000e-001 3.6000000000000e-001 -6.1061645156352e-002
2.6000000000000e-001 3.6000000000000e-001 -6.1061645156352e-002
2.8000000000000e-001 3.6000000000000e-001 -6.1061645157453e-002
3.0000000000000e-001 3.6000000000000e-001 -6.1061645157453e-002
3.2000000000000e-001 3.6000000000000e-001 -6.1061650075399e-002
3.4000000000000e-001 3.6000000000000e-001 -6.1061313356750e-002
3.6000000000000e-001 3.6000000000000e-001 -6.1061313356750e-002
3.8000000000000e-001 3.6000000000000e-001 -6.1046419808709e-002
4.0000000000000e-001 3.6000000000000e-001 -6.0783757704816e-002
4.2000000000000e-001 3.6000000000000e-001 -6.0783757704816e-002
4.4000000000000e-001 3.6000000000000e-001 -5.8503328204183e-002
4.6000000000000e-001 3.6000000000000e-001 -5.8503328204183e-002
4.8000000000000e-001 3.6000000000000e-001 -5.8833954054320e-002
5.0000000000000e-001 3.6000000000000e-001 -4.4294132077400e-002
0.0000000000000e+000 3.8000000000000e-001 -6.0977246647380e-002
2.0000000000000e-002 3.8000000000000e-001 -6.0977246647380e-002
4.0000000000000e-002 3.8000000000000e-001 -6.0977246647380e-002
6.0000000000000e-002 3.8000000000000e-001 -6.0977246647380e-002
8.0000000000000e-002 3.8000000000000e-001 -6.0977246647380e-002
1.0000000000000e-001 3.8000000000000e-001 -6.0977246647380e-002
1.2000000000000e-001 3.8000000000000e-001 -6.0977246647380e-002
1.4000000000000e-001 3.8000000000000e-001 -6.0977246647380e-002
1.6000000000000e-001 3.8000000000000e-001 -6.0977246647380e-002
1.8000000000000e-001 3.8000000000000e-001 -6.0977246647380e-002
2.0000000000000e-001 3.8000000000000e-001 -6.0977246647380e-002
2.2000000000000e-001 3.8000000000000e-001 -6.0977246647380e-002
2.4000000000000e-001 3.8000000000000e-001 -6.0977246647398e-002
2.6000000000000e-001 3.8000000000000e-001 -6.0977246647398e-002
2.8000000000000e-001 3.8000000000000e-001 -6.0977246759720e-002
3.0000000000000e-001 3.8000000000000e-001 -6.0977246759720e-002
3.2000000000000e-001 3.8000000000000e-001 -6.0977748341991e-002
3.4000000000000e-001 3.8000000000000e-001 -6.0943406341286e-002
3.6000000000000e-001 3.8000000000000e-001 -6.0943406341286e-002
3.8000000000000e-001 3.8000000000000e-001 -5.9424410470273e-002
4.0000000000000e-001 3.8000000000000e-001 -4.6146638342814e-002
4.2000000000000e-001 3.8000000000000e-001 -4.6146638342815e-002
4.4000000000000e-001 3.8000000000000e-001 -4.8073531715998e-002
4.6000000000000e-001 3.8000000000000e-001 -4.8073531715998e-002
4.8000000000000e-001 3.8000000000000e-001 -4.8130258143739e-002
5.0000000000000e-001 3.8000000000000e-001 -3.6265840899271e-002
0.0000000000000e+000 4.0000000000000e-001 -5.3904037375427e-002
2.0000000000000e-002 4.0000000000000e-001 -5.3904037375427e-002
4.0000000000000e-002 4.0000000000000e-001 -5.3904037375427e-002
6.0000000000000e-002 4.0000000000000e-001 -5.3904037375427e-002
8.0000000000000e-002 4.0000000000000e-001 -5.3904037375427e-002
1.0000000000000e-001 4.0000000000000e-001 -5.3904037375427e-002
1.2000000000000e-001 4.0000000000000e-001 -5.3904037375427e-002
1.4000000000000e-001 4.0000000000000e-001 -5.3904037375427e-002
1.6000000000000e-001 4.0000000000000e-001 -5.3904037375427e-002
1.8000000000000e-001 4.0000000000000e-001 -5.3904037375427e-002
2.0000000000000e-001 4.0000000000000e-001 -5.3904037375428e-002
2.2000000000000e-001 4.0000000000000e-001 -5.3904037375428e-002
2.4000000000000e-001 4.0000000000000e-001 -5.3904037377296e-002
2.6000000000000e-001 4.0000000000000e-001 -5.3904037377296e-002
2.8000000000000e-001 4.0000000000000e-001 -5.3904048833047e-002
3.0000000000000e-001 4.0000000000000e-001 -5.3904048832953e-002
3.2000000000000e-001 4.0000000000000e-001 -5.3955205306663e-002
3.4000000000000e-001 4.0000000000000e-001 -5.0452657953463e-002
3.6000000000000e-001 4.0000000000000e-001 -5.0452657953463e-002
3.8000000000000e-001 4.0000000000000e-001 2.5800697192030e-002
4.0000000000000e-001 4.0000000000000e-001 1.4581279564585e-002
4.2000000000000e-001 4.0000000000000e-001 1.4581279564578e-002
4.4000000000000e-001 4.0000000000000e-001 1.4250676928234e-002
